property_id,day,repair_status,actual_repair_cost_aud
GNAF-GANSW718051627,91,completed,146390.46
GNAF-GANSW718051668,0,awaiting_insurance,
GNAF-GANSW718051668,3,in_queue,
GNAF-GANSW718051668,130,in_progress,
GNAF-GANSW718051668,162,completed,125555.26
GNAF-GANSW718375703,0,awaiting_insurance,
GNAF-GANSW718375703,7,in_queue,
GNAF-GANSW718375703,97,in_progress,
GNAF-GANSW718375703,114,completed,44389.5
GNAF-GANSW718375704,0,awaiting_insurance,
GNAF-GANSW718375704,8,in_queue,
GNAF-GANSW718375704,149,in_progress,
GNAF-GANSW718375704,176,completed,91761.01
GNAF-GANSW716415159,0,not_started,
GNAF-GANSW716415160,0,awaiting_insurance,
GNAF-GANSW716415160,8,in_queue,
GNAF-GANSW716415160,70,in_progress,
GNAF-GANSW716415160,89,completed,69748.19
GNAF-GANSW716415161,0,awaiting_insurance,
GNAF-GANSW716415161,7,in_queue,
GNAF-GANSW716415161,115,in_progress,
GNAF-GANSW716415161,150,completed,137624.18
GNAF-GANSW717280521,0,awaiting_insurance,
GNAF-GANSW717280521,6,in_queue,
GNAF-GANSW717280521,96,in_progress,
GNAF-GANSW717280521,117,completed,75784.97
GNAF-GANSW719388847,0,awaiting_insurance,
GNAF-GANSW719388847,4,in_queue,
GNAF-GANSW719388847,277,in_progress,
GNAF-GANSW719388847,289,completed,40719.64
GNAF-GANSW704837303,0,not_started,
GNAF-GANSW717280531,0,awaiting_insurance,
GNAF-GANSW717280531,7,in_queue,
GNAF-GANSW717280531,30,in_progress,
GNAF-GANSW717280531,45,completed,73280.4
GNAF-GANSW717280540,0,awaiting_insurance,
GNAF-GANSW717280540,5,in_queue,
GNAF-GANSW717280540,33,in_progress,
GNAF-GANSW717280540,56,completed,106176.63
GNAF-GANSW712254858,0,awaiting_insurance,
GNAF-GANSW712254858,6,in_queue,
GNAF-GANSW712254858,57,in_progress,
GNAF-GANSW712254858,81,completed,135893.04
GNAF-GANSW720166115,0,awaiting_insurance,
GNAF-GANSW720166115,4,in_queue,
GNAF-GANSW720166115,102,in_progress,
GNAF-GANSW720166115,118,completed,44041.36
GNAF-GANSW704847013,0,not_started,
GNAF-GANSW717998984,0,not_started,
GNAF-GANSW717262901,0,not_started,
GNAF-GANSW705213364,0,not_started,
GNAF-GANSW718553820,0,not_started,
GNAF-GANSW718745261,0,not_started,
GNAF-GANSW718745262,0,not_started,
GNAF-GANSW705233691,0,awaiting_insurance,
GNAF-GANSW705233691,4,in_queue,
GNAF-GANSW705233691,132,in_progress,
GNAF-GANSW705233691,164,completed,127654.25
GNAF-GANSW705229817,0,not_started,
GNAF-GANSW705221941,0,awaiting_insurance,
GNAF-GANSW705221941,3,in_queue,
GNAF-GANSW705221941,138,in_progress,
GNAF-GANSW705221941,155,completed,45028.31
GNAF-GANSW705230321,0,awaiting_insurance,
GNAF-GANSW705230321,5,in_queue,
GNAF-GANSW705230321,193,in_progress,
GNAF-GANSW705230321,210,completed,75203.52
GNAF-GANSW705233678,0,not_started,
GNAF-GANSW717846424,0,not_started,
GNAF-GANSW705214541,0,not_started,
GNAF-GANSW718427338,0,awaiting_insurance,
GNAF-GANSW718427338,3,in_queue,
GNAF-GANSW718427338,146,in_progress,
GNAF-GANSW718427338,171,completed,157022.8
GNAF-GANSW705214517,0,not_started,
GNAF-GANSW705248021,0,awaiting_insurance,
GNAF-GANSW705248021,5,in_queue,
GNAF-GANSW705248021,200,in_progress,
GNAF-GANSW705248021,221,completed,94396.6
GNAF-GANSW705238028,0,not_started,
GNAF-GANSW705224568,0,not_started,
GNAF-GANSW705236276,0,awaiting_insurance,
GNAF-GANSW705236276,5,in_queue,
GNAF-GANSW705236276,254,in_progress,
GNAF-GANSW705236276,286,completed,141100.79
GNAF-GANSW705214535,0,not_started,
GNAF-GANSW720679490,0,not_started,
GNAF-GANSW720689295,0,not_started,
GNAF-GANSW709211322,0,not_started,
GNAF-GANSW705557636,0,awaiting_insurance,
GNAF-GANSW705557636,11,in_queue,
GNAF-GANSW705557636,307,in_progress,
GNAF-GANSW705557636,330,completed,83465.73
GNAF-GANSW705533429,0,awaiting_insurance,
GNAF-GANSW705533429,3,in_queue,
GNAF-GANSW705533429,163,in_progress,
GNAF-GANSW705533429,180,completed,47265.59
GNAF-GANSW718060380,0,awaiting_insurance,
GNAF-GANSW718060380,2,in_queue,
GNAF-GANSW718060380,376,in_progress,
GNAF-GANSW718060380,391,completed,48190.77
GNAF-GANSW705539700,0,awaiting_insurance,
GNAF-GANSW705539700,4,in_queue,
GNAF-GANSW705539700,61,in_progress,
GNAF-GANSW705539700,81,completed,53447.28
GNAF-GANSW717094595,0,awaiting_insurance,
GNAF-GANSW717094595,4,in_queue,
GNAF-GANSW717094595,66,in_progress,
GNAF-GANSW717094595,87,completed,96257.53
GNAF-GANSW717094574,0,awaiting_insurance,
GNAF-GANSW717094574,3,in_queue,
GNAF-GANSW717094574,139,in_progress,
GNAF-GANSW717094574,157,completed,67468.39
GNAF-GANSW705522796,0,awaiting_insurance,
GNAF-GANSW705522796,8,in_queue,
GNAF-GANSW705522796,150,in_progress,
GNAF-GANSW705522796,171,completed,59618.88
GNAF-GANSW709845895,0,awaiting_insurance,
GNAF-GANSW709845895,6,in_queue,
GNAF-GANSW709845895,236,in_progress,
GNAF-GANSW709845895,250,completed,47713.45
GNAF-GANSW718060381,0,awaiting_insurance,
GNAF-GANSW718060381,12,in_queue,
GNAF-GANSW718060381,570,in_progress,
GNAF-GANSW718060381,586,completed,83682.32
GNAF-GANSW705557638,0,awaiting_insurance,
GNAF-GANSW705557638,4,in_queue,
GNAF-GANSW705557638,553,in_progress,
GNAF-GANSW705557638,571,completed,88575.68
GNAF-GANSW705533837,0,awaiting_insurance,
GNAF-GANSW705533837,4,in_queue,
GNAF-GANSW705533837,357,in_progress,
GNAF-GANSW705533837,377,completed,58810.17
GNAF-GANSW705546419,0,awaiting_insurance,
GNAF-GANSW705546419,4,in_queue,
GNAF-GANSW705546419,364,in_progress,
GNAF-GANSW705546419,381,completed,48560.87
GNAF-GANSW705535317,0,awaiting_insurance,
GNAF-GANSW705535317,11,in_queue,
GNAF-GANSW705535317,90,in_progress,
GNAF-GANSW705535317,106,completed,63688.12
GNAF-GANSW717280465,0,awaiting_insurance,
GNAF-GANSW717280465,2,in_queue,
GNAF-GANSW717280465,57,in_progress,
GNAF-GANSW717280465,72,completed,62775.67
GNAF-GANSW704853918,0,not_started,
GNAF-GANSW704844031,0,not_started,
GNAF-GANSW704837759,0,not_started,
GNAF-GANSW717280609,0,not_started,
GNAF-GANSW717280586,0,not_started,
GNAF-GANSW717280808,0,not_started,
GNAF-GANSW717280724,0,not_started,
GNAF-GANSW712266631,0,not_started,
GNAF-GANSW717019235,0,not_started,
GNAF-GANSW717280740,0,not_started,
GNAF-GANSW719873789,0,not_started,
GNAF-GANSW712254694,0,not_started,
GNAF-GANSW721806220,0,awaiting_insurance,
GNAF-GANSW721806220,7,in_queue,
GNAF-GANSW721806220,169,in_progress,
GNAF-GANSW721806220,186,completed,61635.92
GNAF-GANSW704847726,0,not_started,
GNAF-GANSW718695610,0,not_started,
GNAF-GANSW704636452,0,not_started,
GNAF-GANSW704659755,0,not_started,
GNAF-GANSW717018468,0,awaiting_insurance,
GNAF-GANSW717018468,4,in_queue,
GNAF-GANSW717018468,39,in_progress,
GNAF-GANSW717018468,57,completed,96272.34
GNAF-GANSW704659750,0,not_started,
GNAF-GANSW704642563,0,awaiting_insurance,
GNAF-GANSW704642563,5,in_queue,
GNAF-GANSW704642563,205,in_progress,
GNAF-GANSW704642563,219,completed,33413.88
GNAF-GANSW704658612,0,not_started,
GNAF-GANSW704649369,0,awaiting_insurance,
GNAF-GANSW704649369,4,in_queue,
GNAF-GANSW704649369,303,in_progress,
GNAF-GANSW704649369,316,completed,45885.7
GNAF-GANSW704636421,0,not_started,
GNAF-GANSW704642138,0,awaiting_insurance,
GNAF-GANSW704642138,4,in_queue,
GNAF-GANSW704642138,86,in_progress,
GNAF-GANSW704642138,104,completed,71646.51
GNAF-GANSW704648072,0,awaiting_insurance,
GNAF-GANSW704648072,3,in_queue,
GNAF-GANSW704648072,429,in_progress,
GNAF-GANSW704648072,446,completed,62543.05
GNAF-GANSW704653369,0,awaiting_insurance,
GNAF-GANSW704653369,4,in_queue,
GNAF-GANSW704653369,158,in_progress,
GNAF-GANSW704653369,179,completed,72449.54
GNAF-GANSW704645314,0,not_started,
GNAF-GANSW704658615,0,awaiting_insurance,
GNAF-GANSW704658615,4,in_queue,
GNAF-GANSW704658615,138,in_progress,
GNAF-GANSW704658615,152,completed,77373.79
GNAF-GANSW704648089,0,awaiting_insurance,
GNAF-GANSW704648089,8,in_queue,
GNAF-GANSW704648089,147,in_progress,
GNAF-GANSW704648089,164,completed,66235.79
GNAF-GANSW704661314,0,not_started,
GNAF-GANSW717986699,0,not_started,
GNAF-GANSW704652754,0,not_started,
GNAF-GANSW704641121,0,not_started,
GNAF-GANSW704645360,0,not_started,
GNAF-GANSW717102222,0,not_started,
GNAF-GANSW704658703,0,awaiting_insurance,
GNAF-GANSW704658703,5,in_queue,
GNAF-GANSW704658703,122,in_progress,
GNAF-GANSW704658703,137,completed,66204.45
GNAF-GANSW721138266,0,not_started,
GNAF-GANSW718731420,0,not_started,
GNAF-GANSW718047936,0,awaiting_insurance,
GNAF-GANSW718047936,4,in_queue,
GNAF-GANSW718047936,123,in_progress,
GNAF-GANSW718047936,144,completed,51620.32
GNAF-GANSW704652459,0,not_started,
GNAF-GANSW704653827,0,awaiting_insurance,
GNAF-GANSW704653827,3,in_queue,
GNAF-GANSW704653827,304,in_progress,
GNAF-GANSW704653827,320,completed,39324.36
GNAF-GANSW704641088,0,not_started,
GNAF-GANSW720898730,0,not_started,
GNAF-GANSW704649299,0,not_started,
GNAF-GANSW721864615,0,not_started,
GNAF-GANSW721136281,0,not_started,
GNAF-GANSW718731410,0,not_started,
GNAF-GANSW718731421,0,not_started,
GNAF-GANSW704787354,0,not_started,
GNAF-GANSW704809512,0,not_started,
GNAF-GANSW704801723,0,not_started,
GNAF-GANSW704797614,0,awaiting_insurance,
GNAF-GANSW704797614,5,in_queue,
GNAF-GANSW704797614,87,in_progress,
GNAF-GANSW704797614,101,completed,46121.11
GNAF-GANSW704801710,0,awaiting_insurance,
GNAF-GANSW704801710,3,in_queue,
GNAF-GANSW704801710,190,in_progress,
GNAF-GANSW704801710,201,completed,39517.79
GNAF-GANSW716493848,0,awaiting_insurance,
GNAF-GANSW716493848,6,in_queue,
GNAF-GANSW716493848,352,in_progress,
GNAF-GANSW716493848,368,completed,46989.9
GNAF-GANSW716813292,0,awaiting_insurance,
GNAF-GANSW716813292,5,in_queue,
GNAF-GANSW716813292,45,in_progress,
GNAF-GANSW716813292,58,completed,42589.21
GNAF-GANSW718101287,0,not_started,
GNAF-GANSW721864497,0,not_started,
GNAF-GANSW721866241,0,not_started,
GNAF-GANSW712329541,0,not_started,
GNAF-GANSW717011360,0,not_started,
GNAF-GANSW712309249,0,not_started,
GNAF-GANSW716500917,0,awaiting_insurance,
GNAF-GANSW716500917,3,in_queue,
GNAF-GANSW716500917,290,in_progress,
GNAF-GANSW716500917,307,completed,50509.27
GNAF-GANSW719192547,0,awaiting_insurance,
GNAF-GANSW719192547,4,in_queue,
GNAF-GANSW719192547,69,in_progress,
GNAF-GANSW719192547,103,completed,115837.29
GNAF-GANSW720341479,0,not_started,
GNAF-GANSW720432790,0,not_started,
GNAF-GANSW720419327,0,not_started,
GNAF-GANSW712278538,0,awaiting_insurance,
GNAF-GANSW712278538,5,in_queue,
GNAF-GANSW712278538,442,in_progress,
GNAF-GANSW712278538,458,completed,48353.87
GNAF-GANSW708155248,0,not_started,
GNAF-GANSW704787347,0,awaiting_insurance,
GNAF-GANSW704787347,4,in_queue,
GNAF-GANSW704787347,22,in_progress,
GNAF-GANSW704787347,37,completed,61143.51
GNAF-GANSW704841095,0,not_started,
GNAF-GANSW719882634,0,not_started,
GNAF-GANSW712312626,0,not_started,
GNAF-GANSW716417599,0,not_started,
GNAF-GANSW716500004,0,not_started,
GNAF-GANSW705234399,0,not_started,
GNAF-GANSW704638759,0,not_started,
GNAF-GANSW704655963,0,awaiting_insurance,
GNAF-GANSW704655963,6,in_queue,
GNAF-GANSW704655963,197,in_progress,
GNAF-GANSW704655963,209,completed,35268.61
GNAF-GANSW704648088,0,awaiting_insurance,
GNAF-GANSW704648088,3,in_queue,
GNAF-GANSW704648088,180,in_progress,
GNAF-GANSW704648088,190,completed,43385.99
GNAF-GANSW717014122,0,not_started,
GNAF-GANSW717024452,0,awaiting_insurance,
GNAF-GANSW717024452,8,in_queue,
GNAF-GANSW717024452,132,in_progress,
GNAF-GANSW717024452,145,completed,44830.31
GNAF-GANSW717024453,0,awaiting_insurance,
GNAF-GANSW717024453,5,in_queue,
GNAF-GANSW717024453,83,in_progress,
GNAF-GANSW717024453,104,completed,56882.12
GNAF-GANSW717024455,0,awaiting_insurance,
GNAF-GANSW717024455,4,in_queue,
GNAF-GANSW717024455,88,in_progress,
GNAF-GANSW717024455,103,completed,32458.94
GNAF-GANSW719878590,0,awaiting_insurance,
GNAF-GANSW719878590,13,in_queue,
GNAF-GANSW719878590,171,in_progress,
GNAF-GANSW719878590,187,completed,66436.82
GNAF-GANSW712259964,0,not_started,
GNAF-GANSW718325491,0,not_started,
GNAF-GANSW716604775,0,not_started,
GNAF-GANSW704642592,0,not_started,
GNAF-GANSW709068341,0,not_started,
GNAF-GANSW705228776,0,not_started,
GNAF-GANSW705231101,0,not_started,
GNAF-GANSW717019896,0,awaiting_insurance,
GNAF-GANSW717019896,7,in_queue,
GNAF-GANSW717019896,174,in_progress,
GNAF-GANSW717019896,188,completed,49176.84
GNAF-GANSW717019897,0,awaiting_insurance,
GNAF-GANSW717019897,5,in_queue,
GNAF-GANSW717019897,38,in_progress,
GNAF-GANSW717019897,52,completed,56129.88
GNAF-GANSW717024467,0,awaiting_insurance,
GNAF-GANSW717024467,6,in_queue,
GNAF-GANSW717024467,77,in_progress,
GNAF-GANSW717024467,93,completed,83796.17
GNAF-GANSW717024469,0,awaiting_insurance,
GNAF-GANSW717024469,7,in_queue,
GNAF-GANSW717024469,88,in_progress,
GNAF-GANSW717024469,106,completed,45139.52
GNAF-GANSW717024471,0,awaiting_insurance,
GNAF-GANSW717024471,9,in_queue,
GNAF-GANSW717024471,70,in_progress,
GNAF-GANSW717024471,91,completed,72463.05
GNAF-GANSW705244694,0,not_started,
GNAF-GANSW705219265,0,awaiting_insurance,
GNAF-GANSW705219265,7,in_queue,
GNAF-GANSW705219265,373,in_progress,
GNAF-GANSW705219265,390,completed,61281.47
GNAF-GANSW721692013,0,not_started,
GNAF-GANSW709841579,0,awaiting_insurance,
GNAF-GANSW709841579,4,in_queue,
GNAF-GANSW709841579,252,in_progress,
GNAF-GANSW709841579,266,completed,42165.2
GNAF-GANSW717098290,0,awaiting_insurance,
GNAF-GANSW717098290,5,in_queue,
GNAF-GANSW717098290,132,in_progress,
GNAF-GANSW717098290,155,completed,82458.89
GNAF-GANSW705231045,0,not_started,
GNAF-GANSW705227320,0,not_started,
GNAF-GANSW705238131,0,not_started,
GNAF-GANSW705237042,0,not_started,
GNAF-GANSW705220410,0,not_started,
GNAF-GANSW705227099,0,not_started,
GNAF-GANSW705230624,0,not_started,
GNAF-GANSW716782921,0,awaiting_insurance,
GNAF-GANSW716782921,3,in_queue,
GNAF-GANSW716782921,238,in_progress,
GNAF-GANSW716782921,252,completed,54440.83
GNAF-GANSW705219395,0,not_started,
GNAF-GANSW705238150,0,not_started,
GNAF-GANSW705233734,0,not_started,
GNAF-GANSW717764699,0,awaiting_insurance,
GNAF-GANSW717764699,6,in_queue,
GNAF-GANSW717764699,278,in_progress,
GNAF-GANSW717764699,298,completed,76747.01
GNAF-GANSW718283585,0,not_started,
GNAF-GANSW712309092,0,not_started,
GNAF-GANSW718057591,0,not_started,
GNAF-GANSW717101427,0,not_started,
GNAF-GANSW718283588,0,not_started,
GNAF-GANSW704844743,0,not_started,
GNAF-GANSW704837996,0,not_started,
GNAF-GANSW705934419,0,awaiting_insurance,
GNAF-GANSW705934419,4,in_queue,
GNAF-GANSW705934419,196,in_progress,
GNAF-GANSW705934419,211,completed,31411.27
GNAF-GANSW705964867,0,awaiting_insurance,
GNAF-GANSW705964867,13,in_queue,
GNAF-GANSW705964867,267,in_progress,
GNAF-GANSW705964867,281,completed,26258.56
GNAF-GANSW705927183,0,awaiting_insurance,
GNAF-GANSW705927183,3,in_queue,
GNAF-GANSW705927183,176,in_progress,
GNAF-GANSW705927183,198,completed,108311.31
GNAF-GANSW705944375,0,awaiting_insurance,
GNAF-GANSW705944375,8,in_queue,
GNAF-GANSW705944375,332,in_progress,
GNAF-GANSW705944375,351,completed,51300.49
GNAF-GANSW705934311,0,awaiting_insurance,
GNAF-GANSW705934311,5,in_queue,
GNAF-GANSW705934311,448,in_progress,
GNAF-GANSW705934311,463,completed,45218.7
GNAF-GANSW704801755,0,not_started,
GNAF-GANSW704648064,0,not_started,
GNAF-GANSW720781055,0,not_started,
GNAF-GANSW720681442,0,not_started,
GNAF-GANSW720686830,0,not_started,
GNAF-GANSW720421253,0,not_started,
GNAF-GANSW705951030,0,awaiting_insurance,
GNAF-GANSW705951030,6,in_queue,
GNAF-GANSW705951030,326,in_progress,
GNAF-GANSW705951030,341,completed,47967.94
GNAF-GANSW705968430,0,awaiting_insurance,
GNAF-GANSW705968430,6,in_queue,
GNAF-GANSW705968430,324,in_progress,
GNAF-GANSW705968430,342,completed,51654.68
GNAF-GANSW704652761,0,awaiting_insurance,
GNAF-GANSW704652761,3,in_queue,
GNAF-GANSW704652761,272,in_progress,
GNAF-GANSW704652761,287,completed,49617.45
GNAF-GANSW704843254,0,not_started,
GNAF-GANSW704848392,0,not_started,
GNAF-GANSW719286576,0,awaiting_insurance,
GNAF-GANSW719286576,4,in_queue,
GNAF-GANSW719286576,97,in_progress,
GNAF-GANSW719286576,114,completed,47049.9
GNAF-GANSW717280699,0,not_started,
GNAF-GANSW704853873,0,not_started,
GNAF-GANSW704801758,0,not_started,
GNAF-GANSW704837268,0,not_started,
GNAF-GANSW704835643,0,not_started,
GNAF-GANSW704848062,0,not_started,
GNAF-GANSW704843662,0,not_started,
GNAF-GANSW704848011,0,not_started,
GNAF-GANSW704848024,0,not_started,
GNAF-GANSW704845772,0,not_started,
GNAF-GANSW704839894,0,not_started,
GNAF-GANSW704840672,0,not_started,
GNAF-GANSW704848010,0,not_started,
GNAF-GANSW704837565,0,not_started,
GNAF-GANSW704838797,0,not_started,
GNAF-GANSW704847257,0,not_started,
GNAF-GANSW704825384,0,not_started,
GNAF-GANSW704841097,0,not_started,
GNAF-GANSW704843561,0,not_started,
GNAF-GANSW704830744,0,not_started,
GNAF-GANSW721493221,0,not_started,
GNAF-GANSW716301690,0,awaiting_insurance,
GNAF-GANSW716301690,5,in_queue,
GNAF-GANSW716301690,415,in_progress,
GNAF-GANSW716301690,430,completed,39498.98
GNAF-GANSW712286028,0,awaiting_insurance,
GNAF-GANSW712286028,2,in_queue,
GNAF-GANSW712286028,91,in_progress,
GNAF-GANSW712286028,110,completed,66769.44
GNAF-GANSW708167982,0,awaiting_insurance,
GNAF-GANSW708167982,4,in_queue,
GNAF-GANSW708167982,67,in_progress,
GNAF-GANSW708167982,82,completed,55493.19
GNAF-GANSW712296138,0,not_started,
GNAF-GANSW712296150,0,awaiting_insurance,
GNAF-GANSW712296150,3,in_queue,
GNAF-GANSW712296150,138,in_progress,
GNAF-GANSW712296150,151,completed,30699.91
GNAF-GANSW717101262,0,not_started,
GNAF-GANSW717101809,0,not_started,
GNAF-GANSW718364224,0,not_started,
GNAF-GANSW718364225,0,not_started,
GNAF-GANSW705244695,0,not_started,
GNAF-GANSW712296139,0,not_started,
GNAF-GANSW712262231,0,not_started,
GNAF-GANSW712276696,0,awaiting_insurance,
GNAF-GANSW712276696,3,in_queue,
GNAF-GANSW712276696,291,in_progress,
GNAF-GANSW712276696,303,completed,42694.66
GNAF-GANSW712269323,0,awaiting_insurance,
GNAF-GANSW712269323,5,in_queue,
GNAF-GANSW712269323,171,in_progress,
GNAF-GANSW712269323,186,completed,36691.08
GNAF-GANSW705229889,0,awaiting_insurance,
GNAF-GANSW705229889,2,in_queue,
GNAF-GANSW705229889,153,in_progress,
GNAF-GANSW705229889,167,completed,57757.16
GNAF-GANSW712285806,0,not_started,
GNAF-GANSW705215927,0,awaiting_insurance,
GNAF-GANSW705215927,4,in_queue,
GNAF-GANSW705215927,252,in_progress,
GNAF-GANSW705215927,277,completed,105411.67
GNAF-GANSW704846133,0,not_started,
GNAF-GANSW704846151,0,not_started,
GNAF-GANSW704846193,0,not_started,
GNAF-GANSW704835000,0,not_started,
GNAF-GANSW704805010,0,not_started,
GNAF-GANSW704809509,0,not_started,
GNAF-GANSW704770455,0,awaiting_insurance,
GNAF-GANSW704770455,6,in_queue,
GNAF-GANSW704770455,107,in_progress,
GNAF-GANSW704770455,120,completed,54205.24
GNAF-GANSW704787932,0,not_started,
GNAF-GANSW704805013,0,not_started,
GNAF-GANSW704841632,0,not_started,
GNAF-GANSW704861785,0,not_started,
GNAF-GANSW704837166,0,not_started,
GNAF-GANSW704861673,0,not_started,
GNAF-GANSW704837179,0,not_started,
GNAF-GANSW704837673,0,not_started,
GNAF-GANSW722065710,0,not_started,
GNAF-GANSW705225287,0,awaiting_insurance,
GNAF-GANSW705225287,6,in_queue,
GNAF-GANSW705225287,197,in_progress,
GNAF-GANSW705225287,214,completed,61640.98
GNAF-GANSW705228802,0,awaiting_insurance,
GNAF-GANSW705228802,4,in_queue,
GNAF-GANSW705228802,240,in_progress,
GNAF-GANSW705228802,256,completed,46944.32
GNAF-GANSW712261670,0,not_started,
GNAF-GANSW712272890,0,awaiting_insurance,
GNAF-GANSW712272890,7,in_queue,
GNAF-GANSW712272890,145,in_progress,
GNAF-GANSW712272890,159,completed,33467.96
GNAF-GANSW705231363,0,awaiting_insurance,
GNAF-GANSW705231363,3,in_queue,
GNAF-GANSW705231363,269,in_progress,
GNAF-GANSW705231363,284,completed,28699.97
GNAF-GANSW712296151,0,awaiting_insurance,
GNAF-GANSW712296151,6,in_queue,
GNAF-GANSW712296151,126,in_progress,
GNAF-GANSW712296151,137,completed,33675.04
GNAF-GANSW712262157,0,awaiting_insurance,
GNAF-GANSW712262157,3,in_queue,
GNAF-GANSW712262157,303,in_progress,
GNAF-GANSW712262157,317,completed,30243.95
GNAF-GANSW705219321,0,awaiting_insurance,
GNAF-GANSW705219321,11,in_queue,
GNAF-GANSW705219321,267,in_progress,
GNAF-GANSW705219321,350,completed,502101.14
GNAF-GANSW712271691,0,awaiting_insurance,
GNAF-GANSW712271691,6,in_queue,
GNAF-GANSW712271691,146,in_progress,
GNAF-GANSW712271691,162,completed,45637.0
GNAF-GANSW704855311,0,not_started,
GNAF-GANSW721240543,0,not_started,
GNAF-GANSW719890738,0,not_started,
GNAF-GANSW720156605,0,not_started,
GNAF-GANSW712285962,0,not_started,
GNAF-GANSW712295618,0,awaiting_insurance,
GNAF-GANSW712295618,5,in_queue,
GNAF-GANSW712295618,112,in_progress,
GNAF-GANSW712295618,143,completed,147834.86
GNAF-GANSW721048269,0,awaiting_insurance,
GNAF-GANSW721048269,6,in_queue,
GNAF-GANSW721048269,186,in_progress,
GNAF-GANSW721048269,199,completed,43690.55
GNAF-GANSW718037848,0,awaiting_insurance,
GNAF-GANSW718037848,5,in_queue,
GNAF-GANSW718037848,339,in_progress,
GNAF-GANSW718037848,357,completed,60569.83
GNAF-GANSW704642566,0,awaiting_insurance,
GNAF-GANSW704642566,3,in_queue,
GNAF-GANSW704642566,256,in_progress,
GNAF-GANSW704642566,273,completed,69219.46
GNAF-GANSW717019762,0,awaiting_insurance,
GNAF-GANSW717019762,4,in_queue,
GNAF-GANSW717019762,407,in_progress,
GNAF-GANSW717019762,421,completed,29653.44
GNAF-GANSW704825022,0,not_started,
GNAF-GANSW718380927,0,awaiting_insurance,
GNAF-GANSW718380927,6,in_queue,
GNAF-GANSW718380927,190,in_progress,
GNAF-GANSW718380927,206,completed,41349.32
GNAF-GANSW704642567,0,awaiting_insurance,
GNAF-GANSW704642567,2,in_queue,
