property_id,day,credibility_estimate_total,Z_avg
GNAF-GANSW704801705,98,103550.76,0.2385
GNAF-GANSW718055647,98,50027.65,0.3729
GNAF-GANSW705228788,98,48494.2,0.3804
GNAF-GANSW705213389,98,91292.98,0.3415
GNAF-GANSW705230978,98,99769.42,0.3522
GNAF-GANSW718061523,98,34548.59,0.3825
GNAF-GANSW720808858,98,44900.09,0.2595
GNAF-GANSW718051632,98,167393.86,0.331
GNAF-GANSW718051667,98,161538.43,0.3414
GNAF-GANSW718051643,98,200745.57,0.2992
GNAF-GANSW705215970,98,73003.98,0.3606
GNAF-GANSW705215992,98,186741.8,0.3288
GNAF-GANSW705219377,98,49165.47,0.3474
GNAF-GANSW705221937,98,65738.15,0.3713
GNAF-GANSW705230291,98,56925.1,0.3462
GNAF-GANSW716830964,98,55080.29,0.2094
GNAF-GANSW707998841,98,70277.32,0.1882
GNAF-GANSW705230326,98,63052.05,0.3445
GNAF-GANSW705228789,98,101200.3,0.3552
GNAF-GANSW705213333,98,57332.36,0.3539
GNAF-GANSW705230305,98,93977.51,0.3391
GNAF-GANSW705213342,98,93844.08,0.3373
GNAF-GANSW707991723,98,57855.57,0.2439
GNAF-GANSW705215980,98,65270.11,0.3672
GNAF-GANSW705221944,98,89005.06,0.3289
GNAF-GANSW705216012,98,59162.46,0.348
GNAF-GANSW705229881,98,81925.1,0.3384
GNAF-GANSW705216724,98,64836.7,0.3604
GNAF-GANSW704636401,98,57618.49,0.239
GNAF-GANSW705213390,98,83906.33,0.322
GNAF-GANSW716804220,98,31090.5,0.384
GNAF-GANSW716804226,98,145743.97,0.311
GNAF-GANSW704649362,98,71570.9,0.2086
GNAF-GANSW704642040,98,59921.59,0.2604
GNAF-GANSW708017122,98,91538.51,0.2308
GNAF-GANSW705236942,98,53392.05,0.3802
GNAF-GANSW705230980,98,61997.46,0.3701
GNAF-GANSW716746318,98,74648.55,0.3533
GNAF-GANSW705213323,98,48111.42,0.348
GNAF-GANSW705964876,98,62140.92,0.273
GNAF-GANSW705215993,98,1336748.32,0.3068
GNAF-GANSW705219363,98,51245.08,0.3792
GNAF-GANSW705217359,98,41105.14,0.3808
GNAF-GANSW705213328,98,48226.67,0.3535
GNAF-GANSW717280918,98,130422.99,0.3012
GNAF-GANSW712271719,98,84455.72,0.3685
GNAF-GANSW712271718,98,35998.31,0.3537
GNAF-GANSW712271722,98,53489.85,0.3327
GNAF-GANSW712297014,98,53360.72,0.3358
GNAF-GANSW705213315,98,65344.24,0.3423
GNAF-GANSW712285165,98,115471.87,0.2258
GNAF-GANSW712285174,98,62329.81,0.1982
GNAF-GANSW705916967,98,57304.99,0.2747
GNAF-GANSW710139612,98,57660.47,0.2506
GNAF-GANSW719884333,98,176298.27,0.1615
GNAF-GANSW712293297,98,69339.18,0.3628
GNAF-GANSW717906094,98,36451.5,0.2491
GNAF-GANSW705920542,98,64339.05,0.2407
GNAF-GANSW712289752,98,53352.4,0.3843
GNAF-GANSW718543006,98,57913.7,0.2355
GNAF-GANSW705222668,98,224925.07,0.2917
GNAF-GANSW712278545,98,47551.59,0.3532
GNAF-GANSW716703525,98,46860.82,0.2579
GNAF-GANSW705960926,98,57553.54,0.2302
GNAF-GANSW709810804,98,55243.84,0.2874
GNAF-GANSW708002474,98,59250.99,0.1975
GNAF-GANSW705557645,98,76030.18,0.2112
GNAF-GANSW709845882,98,63164.1,0.2671
GNAF-GANSW705236983,98,193519.93,0.3451
GNAF-GANSW709079057,98,66702.22,0.2435
GNAF-GANSW718365764,98,60282.94,0.2796
GNAF-GANSW718365765,98,92461.54,0.2459
GNAF-GANSW718365766,98,101412.19,0.3197
GNAF-GANSW704652763,98,56402.13,0.1958
GNAF-GANSW704639978,98,80437.8,0.2147
GNAF-GANSW704654545,98,63662.51,0.2159
GNAF-GANSW718275817,98,45862.94,0.3865
GNAF-GANSW718275818,98,65209.6,0.3735
GNAF-GANSW704653123,98,38430.39,0.2796
GNAF-GANSW720684244,98,61547.37,0.2579
GNAF-GANSW721905862,98,77612.89,0.3717
GNAF-GANSW705537067,98,50530.07,0.2908
GNAF-GANSW709845893,98,66778.87,0.2698
GNAF-GANSW709851624,98,67330.51,0.2586
GNAF-GANSW710152897,98,68323.1,0.2496
GNAF-GANSW709835286,98,72928.47,0.2511
GNAF-GANSW709848928,98,77030.53,0.2691
GNAF-GANSW709848365,98,80033.82,0.27
GNAF-GANSW718939921,98,65213.87,0.2095
GNAF-GANSW708008318,98,61588.63,0.2101
GNAF-GANSW705248017,98,41055.44,0.3735
GNAF-GANSW717575857,98,188775.59,0.3015
GNAF-GANSW720844248,98,70880.16,0.2012
GNAF-GANSW716493837,98,47802.7,0.2702
GNAF-GANSW716493839,98,63905.64,0.2389
GNAF-GANSW718051615,98,150338.71,0.3383
GNAF-GANSW705216010,98,82782.55,0.3223
GNAF-GANSW712279015,98,46793.92,0.3437
GNAF-GANSW717014913,98,63473.05,0.2356
GNAF-GANSW712254924,98,28753.45,0.3871
GNAF-GANSW717280921,98,288104.25,0.3011
GNAF-GANSW705542757,98,78998.58,0.2071
GNAF-GANSW705540123,98,55876.68,0.2886
GNAF-GANSW705218572,98,63712.21,0.3753
GNAF-GANSW707546065,98,57042.56,0.3836
GNAF-GANSW712286017,98,199784.93,0.3381
GNAF-GANSW712265525,98,53170.7,0.3486
GNAF-GANSW713171530,98,38450.22,0.3763
GNAF-GANSW712293253,98,64039.87,0.3851
GNAF-GANSW712278508,98,41134.02,0.3702
GNAF-GANSW705237877,98,43770.6,0.3735
GNAF-GANSW708007283,98,83544.73,0.214
GNAF-GANSW708017129,98,77152.89,0.215
GNAF-GANSW709605944,98,55522.73,0.3734
GNAF-GANSW712292085,98,32843.02,0.3771
GNAF-GANSW712292094,98,24843.06,0.3531
GNAF-GANSW717908241,98,63675.1,0.2391
GNAF-GANSW721874778,98,57796.78,0.362
GNAF-GANSW721452860,98,82746.43,0.2356
GNAF-GANSW705951025,98,69671.7,0.2039
GNAF-GANSW708010826,98,64866.31,0.2275
GNAF-GANSW716467501,98,73649.56,0.3695
GNAF-GANSW716467503,98,63623.13,0.3713
GNAF-GANSW705957716,98,52721.81,0.274
GNAF-GANSW705960946,98,46952.32,0.2401
GNAF-GANSW705916912,98,87654.9,0.1918
GNAF-GANSW705952013,98,42134.66,0.2716
GNAF-GANSW705927220,98,36809.53,0.2561
GNAF-GANSW705938508,98,62635.31,0.2268
GNAF-GANSW717027331,98,41731.04,0.2822
GNAF-GANSW717027332,98,48388.75,0.2856
GNAF-GANSW705968452,98,57929.39,0.2539
GNAF-GANSW705964864,98,70019.14,0.1929
GNAF-GANSW705964863,98,46163.7,0.2317
GNAF-GANSW705954592,98,62442.6,0.2589
GNAF-GANSW705940718,98,46387.7,0.2276
GNAF-GANSW705954619,98,37243.99,0.2399
GNAF-GANSW705961292,98,60815.26,0.2161
GNAF-GANSW705954944,98,75590.54,0.2025
GNAF-GANSW712293344,98,117240.73,0.3259
GNAF-GANSW705944374,98,56371.17,0.2377
GNAF-GANSW705944324,98,80402.29,0.2076
GNAF-GANSW705954603,98,56438.84,0.2643
GNAF-GANSW705964882,98,65722.72,0.2604
GNAF-GANSW705938512,98,76296.64,0.249
GNAF-GANSW705921185,98,93974.25,0.2658
GNAF-GANSW705954953,98,47072.57,0.2753
GNAF-GANSW705920834,98,74126.91,0.2503
GNAF-GANSW705938524,98,69627.82,0.255
GNAF-GANSW705951037,98,56878.53,0.2556
GNAF-GANSW720777842,98,59243.62,0.3853
GNAF-GANSW705225272,98,96965.72,0.3535
GNAF-GANSW717095501,98,62283.38,0.2439
GNAF-GANSW718323766,98,38436.54,0.3846
GNAF-GANSW717009339,98,97350.38,0.1988
GNAF-GANSW712268040,98,70231.98,0.2454
GNAF-GANSW719392366,98,52506.05,0.2748
GNAF-GANSW718055640,98,38342.1,0.3825
GNAF-GANSW715986797,98,32545.05,0.3854
GNAF-GANSW718055641,98,41754.11,0.3477
GNAF-GANSW717093485,98,92539.28,0.211
GNAF-GANSW718055658,98,63213.11,0.37
GNAF-GANSW704644766,98,75109.13,0.2025
GNAF-GANSW712268041,98,38188.43,0.2142
GNAF-GANSW718668020,98,84541.03,0.2096
GNAF-GANSW709557597,98,74989.81,0.3329
GNAF-GANSW712286022,98,36502.04,0.3883
GNAF-GANSW720088170,98,105206.08,0.3291
GNAF-GANSW721060746,98,47503.12,0.2622
GNAF-GANSW708385549,98,58395.26,0.2543
GNAF-GANSW712303718,98,49994.29,0.3843
GNAF-GANSW712292089,98,30828.87,0.3745
GNAF-GANSW717895648,98,32685.63,0.3859
GNAF-GANSW712264586,98,55173.75,0.3325
GNAF-GANSW719806370,98,78415.54,0.2215
GNAF-GANSW716390944,98,69752.48,0.1889
GNAF-GANSW705957718,98,60301.12,0.2623
GNAF-GANSW719386498,98,36287.94,0.3433
GNAF-GANSW717029805,98,55231.61,0.2924
GNAF-GANSW717029806,98,42634.97,0.2524
GNAF-GANSW717029808,98,55145.05,0.2924
GNAF-GANSW717029809,98,86256.07,0.2243
GNAF-GANSW705236968,98,48479.22,0.3721
GNAF-GANSW705236966,98,56172.28,0.3358
GNAF-GANSW705231097,98,32922.73,0.3852
GNAF-GANSW716337604,98,34033.63,0.3827
GNAF-GANSW709580993,98,80426.35,0.37
GNAF-GANSW720167276,98,41298.23,0.2606
GNAF-GANSW712329444,98,47931.65,0.3851
GNAF-GANSW717113040,98,46675.66,0.2802
GNAF-GANSW712276689,98,46609.13,0.3473
GNAF-GANSW712276691,98,60161.94,0.3692
GNAF-GANSW717495627,98,44023.19,0.2742
GNAF-GANSW704659282,98,49191.07,0.258
GNAF-GANSW705533836,98,63672.0,0.2604
GNAF-GANSW719695711,98,54156.7,0.2493
GNAF-GANSW720256610,98,37240.72,0.2542
GNAF-GANSW707991755,98,53219.02,0.244
GNAF-GANSW717022237,98,91998.77,0.2464
GNAF-GANSW705230865,98,104472.34,0.3308
GNAF-GANSW705219340,98,52072.76,0.3791
GNAF-GANSW705231016,98,75180.71,0.3579
GNAF-GANSW721178205,98,62848.24,0.2515
GNAF-GANSW712282605,98,191365.41,0.3468
GNAF-GANSW718375705,98,51274.34,0.3851
GNAF-GANSW705231358,98,75202.12,0.3689
GNAF-GANSW712306361,98,71748.35,0.3577
GNAF-GANSW717930760,98,73270.12,0.2497
GNAF-GANSW716595708,98,69113.79,0.2182
GNAF-GANSW717620124,98,39208.78,0.3431
GNAF-GANSW717014916,98,61079.97,0.2593
GNAF-GANSW716498396,98,59764.79,0.2115
GNAF-GANSW704639962,98,56072.9,0.2329
GNAF-GANSW717280460,98,51624.68,0.2545
GNAF-GANSW716489398,98,62775.24,0.2269
GNAF-GANSW704802418,98,97043.13,0.1873
GNAF-GANSW704802413,98,146694.99,0.1597
GNAF-GANSW708014428,98,79350.27,0.2238
GNAF-GANSW709068265,98,56390.82,0.205
GNAF-GANSW705218571,98,53887.59,0.3833
GNAF-GANSW708018097,98,77359.02,0.2238
GNAF-GANSW704801713,98,106961.8,0.2005
GNAF-GANSW709079035,98,99604.94,0.1726
GNAF-GANSW704787325,98,113263.33,0.2085
GNAF-GANSW716489397,98,77833.44,0.2466
GNAF-GANSW708002425,98,45954.34,0.2032
GNAF-GANSW719190778,98,51569.79,0.3487
GNAF-GANSW718061987,98,38122.05,0.3436
GNAF-GANSW718061992,98,38994.92,0.3825
GNAF-GANSW719385937,98,70714.19,0.2469
GNAF-GANSW713171565,98,48893.51,0.3846
GNAF-GANSW712254879,98,57410.03,0.3834
GNAF-GANSW712292080,98,78945.7,0.3695
GNAF-GANSW704655353,98,69231.63,0.1941
GNAF-GANSW704655763,98,69260.56,0.2171
GNAF-GANSW704639496,98,69683.02,0.2254
GNAF-GANSW716735712,98,61703.19,0.2453
GNAF-GANSW717110655,98,62261.6,0.2461
GNAF-GANSW717110658,98,57440.58,0.2795
GNAF-GANSW717110656,98,71336.49,0.2141
GNAF-GANSW717110659,98,68420.78,0.2632
GNAF-GANSW718091873,98,70085.0,0.1996
GNAF-GANSW704642159,98,78525.11,0.2191
GNAF-GANSW717110652,98,45638.9,0.264
GNAF-GANSW717110654,98,60400.58,0.2671
GNAF-GANSW705222675,98,349697.52,0.3454
GNAF-GANSW720146792,98,38071.56,0.2555
GNAF-GANSW720147600,98,55020.76,0.2588
GNAF-GANSW705230981,98,102197.25,0.329
GNAF-GANSW709845876,98,45688.28,0.2715
GNAF-GANSW704770450,98,169085.52,0.2074
GNAF-GANSW704790595,98,122742.58,0.2076
GNAF-GANSW716593464,98,52779.37,0.2585
GNAF-GANSW717020831,98,46609.64,0.2277
GNAF-GANSW719881144,98,203714.36,0.2114
GNAF-GANSW704787344,98,110088.82,0.2395
GNAF-GANSW704773718,98,108456.93,0.1553
GNAF-GANSW704783621,98,92937.82,0.2486
GNAF-GANSW704770458,98,88217.85,0.2494
GNAF-GANSW704804324,98,84198.9,0.1903
GNAF-GANSW704790608,98,114701.59,0.2453
GNAF-GANSW718275821,98,72188.49,0.3745
GNAF-GANSW704804326,98,104540.62,0.2308
GNAF-GANSW704799079,98,81625.98,0.1868
GNAF-GANSW718275806,98,60289.28,0.3603
GNAF-GANSW704787343,98,54249.21,0.2508
GNAF-GANSW704802415,98,66730.96,0.2615
GNAF-GANSW718275809,98,70994.23,0.3603
GNAF-GANSW718275812,98,67907.09,0.3716
GNAF-GANSW704793280,98,94953.18,0.1895
GNAF-GANSW704793282,98,105761.81,0.2108
GNAF-GANSW705934320,98,53695.15,0.263
GNAF-GANSW705530172,98,52213.82,0.2743
GNAF-GANSW705542766,98,55586.24,0.2431
GNAF-GANSW705540129,98,67093.54,0.2705
GNAF-GANSW705522786,98,92786.99,0.2031
GNAF-GANSW718061988,98,38426.35,0.3718
GNAF-GANSW718061989,98,45132.58,0.3813
GNAF-GANSW718061990,98,48383.27,0.3724
GNAF-GANSW718061991,98,49823.3,0.3729
GNAF-GANSW716395195,98,99926.94,0.2344
GNAF-GANSW719385936,98,54532.78,0.2748
GNAF-GANSW720938019,98,71861.55,0.2541
GNAF-GANSW705219964,98,82403.47,0.3354
GNAF-GANSW705219966,98,70476.02,0.3658
GNAF-GANSW705225277,98,42052.45,0.3753
GNAF-GANSW705226148,98,49807.46,0.3795
GNAF-GANSW712276707,98,40538.68,0.3865
GNAF-GANSW705916924,98,62454.95,0.256
GNAF-GANSW710177096,98,42259.9,0.2606
GNAF-GANSW705927192,98,69488.77,0.189
GNAF-GANSW704802420,98,224772.44,0.143
GNAF-GANSW716500354,98,68612.03,0.2563
GNAF-GANSW717024456,98,82728.84,0.2295
GNAF-GANSW705224558,98,59445.86,0.3721
GNAF-GANSW721804023,98,96738.79,0.3586
GNAF-GANSW710166339,98,42847.76,0.2317
GNAF-GANSW718050837,98,94204.23,0.3319
GNAF-GANSW712268885,98,68652.16,0.3657
GNAF-GANSW718506818,98,78031.1,0.3332
GNAF-GANSW704652760,98,38903.56,0.2081
GNAF-GANSW716495376,98,39039.57,0.2686
GNAF-GANSW716501792,98,65623.71,0.2536
GNAF-GANSW705940692,98,71642.37,0.2007
GNAF-GANSW719390948,98,108301.88,0.2131
GNAF-GANSW704660159,98,84808.82,0.1793
GNAF-GANSW704645212,98,55297.54,0.2534
GNAF-GANSW704653381,98,55678.75,0.2368
GNAF-GANSW704648025,98,96629.84,0.1943
GNAF-GANSW718668023,98,68785.98,0.1534
GNAF-GANSW705236974,98,144995.86,0.2999
GNAF-GANSW717106739,98,45858.46,0.3837
GNAF-GANSW717106740,98,71292.56,0.3699
GNAF-GANSW717106741,98,41603.76,0.3837
GNAF-GANSW712269304,98,60615.2,0.3721
GNAF-GANSW719874420,98,73877.14,0.2282
GNAF-GANSW718543005,98,72832.42,0.2488
GNAF-GANSW719193138,98,90945.16,0.3744
GNAF-GANSW712285156,98,51689.1,0.212
GNAF-GANSW716779344,98,57483.72,0.2155
GNAF-GANSW718544199,98,63610.98,0.2334
GNAF-GANSW707999672,98,61431.41,0.2296
GNAF-GANSW708007280,98,59512.76,0.2438
GNAF-GANSW712307026,98,62179.46,0.3475
GNAF-GANSW715631318,98,46041.93,0.386
GNAF-GANSW713158908,98,69334.51,0.3749
GNAF-GANSW712296119,98,58541.81,0.37
GNAF-GANSW712259629,98,40915.78,0.3354
GNAF-GANSW715601056,98,71635.91,0.3357
GNAF-GANSW718285945,98,55543.0,0.2612
GNAF-GANSW705920802,98,54956.07,0.2669
GNAF-GANSW705930702,98,80679.29,0.2072
GNAF-GANSW705916892,98,61098.7,0.2606
GNAF-GANSW705921124,98,52086.0,0.2392
GNAF-GANSW705964853,98,57691.86,0.2475
GNAF-GANSW705964883,98,54363.6,0.2603
GNAF-GANSW705958157,98,68352.83,0.2138
GNAF-GANSW705952032,98,54056.04,0.2654
GNAF-GANSW705960980,98,92965.99,0.2021
GNAF-GANSW705927206,98,55412.72,0.2283
GNAF-GANSW705921138,98,46351.5,0.2757
GNAF-GANSW704639902,98,67438.36,0.2133
GNAF-GANSW705222673,98,32192.1,0.3883
GNAF-GANSW705226132,98,54028.84,0.3538
GNAF-GANSW716818217,98,51013.72,0.3828
GNAF-GANSW705215988,98,72306.4,0.333
GNAF-GANSW705958169,98,70971.99,0.2535
GNAF-GANSW708002439,98,52658.32,0.2468
GNAF-GANSW704655997,98,55624.93,0.2094
GNAF-GANSW704653382,98,47817.31,0.2585
GNAF-GANSW704656000,98,65528.69,0.2138
GNAF-GANSW704649363,98,89703.92,0.1813
GNAF-GANSW704653385,98,55310.87,0.1972
GNAF-GANSW708000554,98,73807.21,0.2261
GNAF-GANSW704653389,98,104893.81,0.2237
GNAF-GANSW704636483,98,65955.85,0.2303
GNAF-GANSW708014700,98,68889.68,0.1994
GNAF-GANSW717888998,98,56630.74,0.3819
GNAF-GANSW717888987,98,54142.75,0.3806
GNAF-GANSW717889004,98,57652.49,0.3457
GNAF-GANSW708009880,98,53968.33,0.2099
GNAF-GANSW704636171,98,73846.1,0.2406
GNAF-GANSW708016436,98,70432.52,0.2231
GNAF-GANSW704639913,98,46866.08,0.21
GNAF-GANSW705954609,98,49323.92,0.228
GNAF-GANSW705938491,98,58150.22,0.2536
GNAF-GANSW705965222,98,84545.19,0.2587
GNAF-GANSW705940735,98,48987.28,0.2729
GNAF-GANSW705930484,98,45176.31,0.2765
GNAF-GANSW718575074,98,42213.85,0.2646
GNAF-GANSW704787277,98,99600.87,0.1552
GNAF-GANSW716501815,98,142979.47,0.152
GNAF-GANSW716422771,98,59261.6,0.227
GNAF-GANSW716493814,98,51997.18,0.2569
GNAF-GANSW716495374,98,71392.62,0.251
GNAF-GANSW716495368,98,53089.74,0.2599
GNAF-GANSW721759568,98,49715.03,0.2501
GNAF-GANSW705538591,98,50107.96,0.2867
GNAF-GANSW716489395,98,60004.45,0.244
GNAF-GANSW719189016,98,31206.66,0.3845
GNAF-GANSW712286447,98,63728.83,0.3618
GNAF-GANSW712305539,98,64173.17,0.3564
GNAF-GANSW712302882,98,62824.23,0.3858
GNAF-GANSW712262139,98,44901.09,0.348
GNAF-GANSW712268890,98,73112.13,0.3424
GNAF-GANSW713171539,98,71208.96,0.3687
GNAF-GANSW712279940,98,35144.52,0.3783
GNAF-GANSW712295648,98,78614.63,0.3675
GNAF-GANSW708156135,98,58913.48,0.3735
GNAF-GANSW712295634,98,51640.02,0.385
GNAF-GANSW712292383,98,44242.79,0.3477
GNAF-GANSW712262143,98,71599.13,0.3712
GNAF-GANSW712295632,98,58537.64,0.385
GNAF-GANSW715609452,98,60909.44,0.3724
GNAF-GANSW712301577,98,71381.11,0.37
GNAF-GANSW713146257,98,59619.76,0.3678
GNAF-GANSW705533432,98,50752.27,0.2425
GNAF-GANSW705530155,98,69483.31,0.2739
GNAF-GANSW705550114,98,54004.9,0.2409
GNAF-GANSW705540121,98,57156.91,0.2744
GNAF-GANSW705533433,98,49537.22,0.2518
GNAF-GANSW718059262,98,39129.93,0.2126
GNAF-GANSW708390108,98,52930.69,0.2465
GNAF-GANSW705236939,98,51655.14,0.3646
GNAF-GANSW705221936,98,132131.87,0.3406
GNAF-GANSW705230328,98,68601.54,0.3711
GNAF-GANSW705247365,98,85989.89,0.3655
GNAF-GANSW705233585,98,69836.06,0.3424
GNAF-GANSW705216030,98,92607.1,0.3286
GNAF-GANSW705221982,98,56519.16,0.3859
GNAF-GANSW705224555,98,62084.26,0.3735
GNAF-GANSW705222007,98,55591.58,0.377
GNAF-GANSW705218564,98,51880.73,0.387
GNAF-GANSW705234383,98,95443.33,0.3604
GNAF-GANSW705220428,98,49034.68,0.3743
GNAF-GANSW705228815,98,55540.42,0.3833
GNAF-GANSW716731949,98,36985.21,0.23
GNAF-GANSW718275786,98,87528.28,0.3716
GNAF-GANSW704655961,98,64898.69,0.1775
GNAF-GANSW704652759,98,53688.33,0.2471
GNAF-GANSW704652640,98,94413.34,0.2026
GNAF-GANSW704636365,98,64378.33,0.2176
GNAF-GANSW704643683,98,81875.84,0.2381
GNAF-GANSW704642635,98,44519.84,0.214
GNAF-GANSW704622879,98,31943.82,0.251
GNAF-GANSW704644195,98,44534.0,0.223
GNAF-GANSW716836501,98,58148.27,0.254
GNAF-GANSW704649378,98,81458.29,0.2258
GNAF-GANSW704658697,98,68963.08,0.2233
GNAF-GANSW704655365,98,66768.58,0.21
GNAF-GANSW704636387,98,59296.96,0.2704
GNAF-GANSW704653830,98,56517.03,0.2445
GNAF-GANSW717015090,98,80505.38,0.2188
GNAF-GANSW715371521,98,79625.57,0.2131
GNAF-GANSW718275287,98,62251.22,0.233
GNAF-GANSW719387248,98,51578.18,0.3826
GNAF-GANSW720807358,98,48031.61,0.2684
GNAF-GANSW720805384,98,53773.26,0.2194
GNAF-GANSW720803623,98,42721.35,0.2734
GNAF-GANSW721808422,98,77233.33,0.3621
GNAF-GANSW715857727,98,59570.54,0.286
GNAF-GANSW716493836,98,71313.44,0.2437
GNAF-GANSW718504683,98,84007.7,0.2548
GNAF-GANSW720166963,98,43626.43,0.3471
GNAF-GANSW717102376,98,169641.78,0.3267
GNAF-GANSW721122142,98,61948.42,0.3834
GNAF-GANSW705968451,98,61481.85,0.2167
GNAF-GANSW717275188,98,53688.25,0.2612
GNAF-GANSW710159909,98,44257.3,0.28
GNAF-GANSW705921128,98,52586.03,0.2724
GNAF-GANSW717095502,98,59006.74,0.2673
GNAF-GANSW716813289,98,47247.37,0.3472
GNAF-GANSW721172282,98,72254.87,0.2503
GNAF-GANSW704806892,98,70716.14,0.2527
GNAF-GANSW718070368,98,93074.25,0.197
GNAF-GANSW718051663,98,209835.22,0.3027
GNAF-GANSW704799062,98,142181.94,0.2258
GNAF-GANSW717094588,98,84044.71,0.2515
GNAF-GANSW705951032,98,59638.41,0.2239
GNAF-GANSW705961258,98,60039.47,0.2474
GNAF-GANSW717015087,98,70006.29,0.2579
GNAF-GANSW705940719,98,111063.1,0.1992
GNAF-GANSW705952035,98,50262.88,0.2596
GNAF-GANSW705916903,98,60935.77,0.2621
GNAF-GANSW705918036,98,121478.77,0.2354
GNAF-GANSW705927207,98,64002.98,0.2588
GNAF-GANSW705951021,98,90229.91,0.218
GNAF-GANSW705957722,98,58829.31,0.2289
GNAF-GANSW705954584,98,49792.91,0.255
GNAF-GANSW705961279,98,109957.53,0.2281
GNAF-GANSW705950998,98,135972.99,0.249
GNAF-GANSW718051640,98,213463.3,0.3027
GNAF-GANSW718051641,98,176991.15,0.3464
GNAF-GANSW718275125,98,45155.93,0.3495
GNAF-GANSW709851640,98,45159.52,0.2464
GNAF-GANSW720846188,98,85023.7,0.341
GNAF-GANSW718051653,98,245091.84,0.3027
GNAF-GANSW709580959,98,59335.59,0.3538
GNAF-GANSW718054256,98,61277.54,0.2454
GNAF-GANSW705968517,98,56203.33,0.2566
GNAF-GANSW705944642,98,71371.26,0.2032
GNAF-GANSW716415163,98,47740.72,0.3811
GNAF-GANSW716493847,98,46053.97,0.2239
GNAF-GANSW718097204,98,51406.06,0.2359
GNAF-GANSW716495380,98,51870.06,0.2634
GNAF-GANSW718375702,98,104846.06,0.3403
GNAF-GANSW705236980,98,306857.89,0.2897
GNAF-GANSW705215975,98,49905.54,0.3857
GNAF-GANSW717268516,98,55185.38,0.3795
GNAF-GANSW705522784,98,64226.16,0.2597
GNAF-GANSW704639957,98,45455.68,0.2118
GNAF-GANSW704636392,98,80746.34,0.2267
GNAF-GANSW716835449,98,62095.69,0.2306
GNAF-GANSW716813283,98,52817.71,0.34
GNAF-GANSW716813286,98,86717.12,0.3335
GNAF-GANSW716813287,98,53745.76,0.3546
GNAF-GANSW716813293,98,58005.6,0.3688
GNAF-GANSW716813297,98,23105.56,0.3458
GNAF-GANSW717101503,98,68052.57,0.3357
GNAF-GANSW721997946,98,84823.01,0.3632
GNAF-GANSW704801707,98,110754.23,0.2418
GNAF-GANSW704805032,98,94970.41,0.2001
GNAF-GANSW705539701,98,56014.68,0.2658
GNAF-GANSW709808342,98,101501.56,0.2538
GNAF-GANSW717098291,98,89696.73,0.3413
GNAF-GANSW708387562,98,59705.97,0.2054
GNAF-GANSW704648050,98,59416.71,0.2579
GNAF-GANSW705960920,98,43407.07,0.2802
GNAF-GANSW716958690,98,120369.46,0.1624
GNAF-GANSW705538557,98,53710.46,0.2664
GNAF-GANSW718061429,98,59921.39,0.2253
GNAF-GANSW704656051,98,64442.12,0.1891
GNAF-GANSW710182824,98,46977.8,0.2771
GNAF-GANSW716501816,98,40824.12,0.2744
GNAF-GANSW704801769,98,65761.51,0.2528
GNAF-GANSW705545355,98,52118.4,0.2435
GNAF-GANSW705940762,98,48596.41,0.2289
GNAF-GANSW712282596,98,31138.97,0.3868
GNAF-GANSW712289761,98,33837.6,0.3868
GNAF-GANSW721007223,98,44763.92,0.385
GNAF-GANSW717093581,98,61433.99,0.2811
GNAF-GANSW716593457,98,38665.14,0.2672
GNAF-GANSW718937586,98,72056.82,0.2454
GNAF-GANSW721138457,98,68043.27,0.2446
GNAF-GANSW719688379,98,94376.58,0.2218
GNAF-GANSW717009386,98,70854.65,0.2533
GNAF-GANSW717009387,98,73999.89,0.2655
GNAF-GANSW717009389,98,45391.93,0.2809
GNAF-GANSW717104790,98,132514.51,0.3012
GNAF-GANSW705213321,98,287634.57,0.3207
GNAF-GANSW705219263,98,72345.81,0.3645
GNAF-GANSW705213316,98,65920.32,0.3707
GNAF-GANSW705920810,98,50885.98,0.2796
GNAF-GANSW705952041,98,45073.91,0.2716
GNAF-GANSW705920527,98,63884.16,0.1904
GNAF-GANSW705950996,98,91304.07,0.2452
GNAF-GANSW705952027,98,77833.15,0.2526
GNAF-GANSW705921189,98,73881.38,0.2673
GNAF-GANSW712295677,98,31642.05,0.3789
GNAF-GANSW721988863,98,67136.01,0.3381
GNAF-GANSW718000602,98,62834.35,0.3568
GNAF-GANSW718275321,98,65247.5,0.2426
GNAF-GANSW716301695,98,64087.49,0.2327
GNAF-GANSW717014015,98,59399.12,0.274
GNAF-GANSW716301716,98,64109.94,0.2385
GNAF-GANSW716301700,98,52173.83,0.2635
GNAF-GANSW716301703,98,55380.98,0.2644
GNAF-GANSW718275329,98,47707.87,0.2698
GNAF-GANSW718275300,98,64506.98,0.2501
GNAF-GANSW716301687,98,48545.24,0.2502
GNAF-GANSW716301704,98,59429.5,0.2466
GNAF-GANSW718275318,98,82273.03,0.2479
GNAF-GANSW718898059,98,41071.56,0.385
GNAF-GANSW718275303,98,96862.89,0.2305
GNAF-GANSW718275322,98,51472.16,0.2207
GNAF-GANSW718275323,98,64613.69,0.2563
GNAF-GANSW718275301,98,80770.03,0.1964
GNAF-GANSW718275328,98,38814.1,0.2698
GNAF-GANSW705215918,98,126282.52,0.3313
GNAF-GANSW717019064,98,55177.82,0.2607
GNAF-GANSW716301723,98,65319.8,0.2094
